url,domain,path_depth,url_length,num_digits,num_params,width,height,aspect_ratio,request_type,has_ad_keyword,is_ad
https://cdnphoto.dantri.com.vn/kaQllJNu0W_uszcoEenGpg7dqxE=/thumb_w/768/2026/02/02/robot-hinh-nguoigif-1769967823647.gif,cdnphoto.dantri.com.vn,7,120,26,0,244,162,1.51,image,0,0
https://cdnphoto.dantri.com.vn/3ShHdBX_55xyKSiecQyti1PfKMc=/thumb_w/768/2025/10/11/entrepreneur-using-tablet-laptopjpg-1760175775619.jpg,cdnphoto.dantri.com.vn,7,136,28,0,244,162,1.51,image,0,0
https://icdn.dantri.com.vn/2026/01/29/nvxh-2026-so-9png-1769676051437.png,icdn.dantri.com.vn,4,73,26,0,235,106,2.22,image,0,0
https://go.ezodn.com/utilcave_com/ezoicbwa.png,go.ezodn.com,2,46,0,0,14,14,1.0,image,0,0
https://go.ezodn.com/utilcave_com/ezoicbwa.png,go.ezodn.com,2,46,0,0,14,14,1.0,image,0,0
https://cdnweb.dantri.com.vn/dist/static-Logo-PhotoNews-Primary-Horizon.1-0-1.6f0823521c2770194b99.svg,cdnweb.dantri.com.vn,2,102,20,0,109,16,6.81,image,0,0
https://cdnweb.dantri.com.vn/dist/static-Logo-PhotoNews-Primary-Horizon.1-0-1.6f0823521c2770194b99.svg,cdnweb.dantri.com.vn,2,102,20,0,109,16,6.81,image,0,0
https://cdnweb.dantri.com.vn/dist/static-tam-diem.1-0-1.df6c5d8aceb7ec016c01.svg,cdnweb.dantri.com.vn,2,80,12,0,70,17,4.12,image,0,0
https://cdnweb.dantri.com.vn/dist/static-tam-diem.1-0-1.df6c5d8aceb7ec016c01.svg,cdnweb.dantri.com.vn,2,80,12,0,70,17,4.12,image,0,0
https://cdnweb.dantri.com.vn/dist/static-Logo_Infographic_Blue.1-0-1.4ecdcc6148286fb7dc73.svg,cdnweb.dantri.com.vn,2,93,14,0,94,16,5.88,image,0,0
https://cdnweb.dantri.com.vn/dist/static-Logo_Infographic_Blue.1-0-1.4ecdcc6148286fb7dc73.svg,cdnweb.dantri.com.vn,2,93,14,0,94,16,5.88,image,0,0
https://go.ezodn.com/utilcave_com/ezoicbwa.png,go.ezodn.com,2,46,0,0,14,14,1.0,image,0,0
https://cdnphoto.dantri.com.vn/n6Fc1WKi-0Nmr3R-b4NA6nYItBI=/2026/02/03/loat-bep-tu-doi-hong-ngoai-sunhouse-dang-mua-hien-nay-gia-chi-tu-25-trieu-dongjpg-1770111884541.jpg,cdnphoto.dantri.com.vn,5,170,29,0,264,176,1.5,image,0,0
https://cdnphoto.dantri.com.vn/dkZD6xs_97uN8Sfer6jujCibvWw=/2026/02/02/gia-tivi-sony-85-inch-k-85s30-cham-day-man-hinh-khung-voi-loat-trang-bi-cao-capjpg-1770000995709.jpg,cdnphoto.dantri.com.vn,5,171,32,0,264,176,1.5,image,0,0
https://cdnphoto.dantri.com.vn/7mQfdUZaEsDzuvKjfbSTEp-sGd8=/2026/02/02/duoi-5-trieu-dong-chon-ngay-loat-tivi-qled-43-inch-chat-luong-nam-2026jpg-1770022286169.jpg,cdnphoto.dantri.com.vn,5,162,30,0,264,176,1.5,image,0,0
https://cdnphoto.dantri.com.vn/5Os6GYVDTV8iB_4X94GqRfJ5zdY=/2026/02/02/may-giat-toshiba-12kg-tw-t21bu130uwvmg-giam-toi-5-trieu-dong-tiet-kiem-dien-vuot-troijpg-1770000964690.jpg,cdnphoto.dantri.com.vn,5,177,36,0,264,176,1.5,image,0,0
https://cdnphoto.dantri.com.vn/lcFb2JqvI1Fl2ql3slKvrYjl7DE=/2025/08/20/vpbanks-nhan-giai-doanh-nghiep-co-moi-truong-lam-viec-tot-nhat-chau-a-2025-cua-hr-asiajpg-1755662113579.jpg,cdnphoto.dantri.com.vn,5,178,30,0,264,176,1.5,image,0,0
https://cdnphoto.dantri.com.vn/QyBGO6iqhT8GqXZmGKwkxa8sucU=/2026/02/02/dien-thoai-honor-x9d-5g-gay-sot-voi-pin-8300-mah-camera-108mp-cung-cau-hinh-khungjpg-1770022342571.jpg,cdnphoto.dantri.com.vn,5,173,33,0,264,176,1.5,image,0,0
https://cdnphoto.dantri.com.vn/b_i_wpVE80AqcnUlS9p3eurjOY0=/2026/02/03/loat-xe-may-dien-phong-cach-co-dien-dep-me-ly-chay-toi-196-kmlan-sacjpg-1770111921077.jpg,cdnphoto.dantri.com.vn,5,160,29,0,264,176,1.5,image,0,0
https://securepubads.g.doubleclick.net/tag/js/gpt.js,securepubads.g.doubleclick.net,3,52,0,0,0,0,0.0,script,1,1
