url,target_url,is_ad
https://i.finallygotthexds.site/vpromolink/e6/bb/e6bb228e493133fbb1fac94848532ae4/e6bb228e493133fbb1fac94848532ae4.gif,https://k88.mobi/khuyen-mai/the-loai/thuong-nap/?a=388de752a7fe8598daa677676395fa18&utm_source=rophimme&utm_medium=banner-subwide-1200x110-1&utm_campaign=cpd&utm_term=phim&referrer_domain=www.rophim.me,1
https://i.finallygotthexds.site/vpromolink/e6/bb/e6bb228e493133fbb1fac94848532ae4/e6bb228e493133fbb1fac94848532ae4.gif,https://k88.mobi/khuyen-mai/the-loai/thuong-nap/?a=388de752a7fe8598daa677676395fa18&utm_source=rophimme&utm_medium=banner-subwide-1200x110-1&utm_campaign=cpd&utm_term=phim&referrer_domain=www.rophim.me,1
https://i.finallygotthexds.site/vpromolink/b7/c4/b7c4c2108bfdaa76d9dea75a7afc1656/b7c4c2108bfdaa76d9dea75a7afc1656.gif,https://789club.luxe/?a=253afd33c35f28abe0957eae1e448d27&utm_source=rophimme&utm_medium=banner-subwide-1200x110-2&utm_campaign=cpd&utm_term=phim&referrer_domain=www.rophim.me,1
https://i.finallygotthexds.site/vpromolink/d1/e5/d1e5f097ea06f1a4ccb9a020e7b4e140/d1e5f097ea06f1a4ccb9a020e7b4e140.gif,https://vj88.top/?a=e62f12b7bd644d8defd14c2cce66623d&utm_source=rophimme&utm_medium=banner-sidebar-360x300-1&utm_campaign=cpd&utm_term=phim&referrer_domain=www.rophim.me,1
https://i.finallygotthexds.site/vpromolink/86/cc/86cc5e68dfca8c33126173fd11dab5a7/86cc5e68dfca8c33126173fd11dab5a7.gif,https://tx88.fun/?a=8ca6655838012fc0cc2406569cced057&utm_source=rophimme&utm_medium=banner-sidebar-360x300-2&utm_campaign=cpd&utm_term=phim&referrer_domain=www.rophim.me,1
https://i.finallygotthexds.site/vpromolink/e6/08/e6085d9be1a41329082a80f9f8540dca/e6085d9be1a41329082a80f9f8540dca.gif,https://xibet.fun/uu-dai/khuyen-mai/?a=f88395ce98edc272b79900ac551c9cc4&utm_source=rophimme&utm_medium=catfish-1200x110-2&utm_campaign=cpd&utm_term=phim&referrer_domain=www.rophim.me,1
